lat: 24.770688, lng: 67.080780, accuracy:5.000000
lat: 24.767116, lng: 67.074079, accuracy:5.000000
lat: 24.767159, lng: 67.074007, accuracy:5.000000
lat: 24.767208, lng: 67.073944, accuracy:5.000000
lat: 24.767263, lng: 67.073866, accuracy:5.000000
lat: 24.767321, lng: 67.073796, accuracy:5.000000
lat: 24.767387, lng: 67.073729, accuracy:5.000000
lat: 24.767446, lng: 67.073655, accuracy:5.000000
lat: 24.767508, lng: 67.073585, accuracy:5.000000
lat: 24.767561, lng: 67.073514, accuracy:5.000000
lat: 24.767614, lng: 67.073455, accuracy:5.000000
lat: 24.767664, lng: 67.073388, accuracy:5.000000
lat: 24.767710, lng: 67.073328, accuracy:5.000000
lat: 24.767758, lng: 67.073271, accuracy:5.000000
lat: 24.767800, lng: 67.073215, accuracy:5.000000
lat: 24.767839, lng: 67.073171, accuracy:5.000000
lat: 24.767865, lng: 67.073135, accuracy:5.000000
lat: 24.767883, lng: 67.073103, accuracy:5.000000
lat: 24.767894, lng: 67.073067, accuracy:5.000000
lat: 24.767902, lng: 67.073031, accuracy:5.000000
lat: 24.767899, lng: 67.073000, accuracy:5.000000
lat: 24.767894, lng: 67.072969, accuracy:5.000000
lat: 24.767871, lng: 67.072939, accuracy:5.000000
lat: 24.767851, lng: 67.072921, accuracy:5.000000
lat: 24.767806, lng: 67.072876, accuracy:5.000000
lat: 24.767770, lng: 67.072831, accuracy:5.000000
lat: 24.767718, lng: 67.072784, accuracy:5.000000
lat: 24.767659, lng: 67.072726, accuracy:5.000000
lat: 24.767598, lng: 67.072663, accuracy:5.000000
lat: 24.767531, lng: 67.072596, accuracy:5.000000
lat: 24.767458, lng: 67.072524, accuracy:5.000000
lat: 24.767395, lng: 67.072458, accuracy:5.000000
lat: 24.767330, lng: 67.072393, accuracy:5.000000
lat: 24.767259, lng: 67.072328, accuracy:5.000000
lat: 24.767186, lng: 67.072260, accuracy:5.000000
lat: 24.767110, lng: 67.072183, accuracy:5.000000
lat: 24.767028, lng: 67.072105, accuracy:5.000000
lat: 24.766938, lng: 67.072023, accuracy:5.000000
lat: 24.766853, lng: 67.071941, accuracy:5.000000
lat: 24.766769, lng: 67.071861, accuracy:5.000000
lat: 24.766692, lng: 67.071771, accuracy:5.000000
lat: 24.766599, lng: 67.071682, accuracy:5.000000
lat: 24.766516, lng: 67.071594, accuracy:5.000000
lat: 24.766421, lng: 67.071509, accuracy:5.000000
lat: 24.766327, lng: 67.071423, accuracy:5.000000
lat: 24.766238, lng: 67.071342, accuracy:5.000000
lat: 24.766144, lng: 67.071255, accuracy:5.000000
lat: 24.766054, lng: 67.071162, accuracy:5.000000
lat: 24.765964, lng: 67.071075, accuracy:5.000000
lat: 24.765871, lng: 67.070986, accuracy:5.000000
lat: 24.765783, lng: 67.070903, accuracy:5.000000
lat: 24.765698, lng: 67.070819, accuracy:5.000000
lat: 24.765613, lng: 67.070738, accuracy:5.000000
lat: 24.765526, lng: 67.070660, accuracy:5.000000
lat: 24.765438, lng: 67.070574, accuracy:5.000000
lat: 24.765352, lng: 67.070493, accuracy:5.000000
lat: 24.765261, lng: 67.070419, accuracy:5.000000
lat: 24.765179, lng: 67.070350, accuracy:5.000000
lat: 24.765099, lng: 67.070274, accuracy:5.000000
lat: 24.765029, lng: 67.070203, accuracy:5.000000
lat: 24.764948, lng: 67.070129, accuracy:5.000000
lat: 24.764874, lng: 67.070062, accuracy:5.000000
lat: 24.764804, lng: 67.069999, accuracy:5.000000
lat: 24.764735, lng: 67.069929, accuracy:5.000000
lat: 24.764670, lng: 67.069871, accuracy:5.000000
lat: 24.764602, lng: 67.069807, accuracy:5.000000
lat: 24.764535, lng: 67.069744, accuracy:5.000000
lat: 24.764470, lng: 67.069681, accuracy:5.000000
lat: 24.764413, lng: 67.069617, accuracy:5.000000
lat: 24.764351, lng: 67.069553, accuracy:5.000000
lat: 24.764292, lng: 67.069493, accuracy:5.000000
lat: 24.764225, lng: 67.069427, accuracy:5.000000
lat: 24.764168, lng: 67.069374, accuracy:5.000000
lat: 24.764115, lng: 67.069318, accuracy:5.000000
lat: 24.764068, lng: 67.069270, accuracy:5.000000
lat: 24.764017, lng: 67.069227, accuracy:5.000000
lat: 24.763974, lng: 67.069191, accuracy:5.000000
lat: 24.763941, lng: 67.069165, accuracy:5.000000
lat: 24.763910, lng: 67.069142, accuracy:5.000000
lat: 24.763881, lng: 67.069123, accuracy:5.000000
lat: 24.763848, lng: 67.069110, accuracy:5.000000
lat: 24.763816, lng: 67.069098, accuracy:5.000000
lat: 24.763776, lng: 67.069097, accuracy:5.000000
lat: 24.763754, lng: 67.069099, accuracy:5.000000
lat: 24.763722, lng: 67.069115, accuracy:5.000000
lat: 24.763681, lng: 67.069148, accuracy:5.000000
lat: 24.763643, lng: 67.069180, accuracy:5.000000
lat: 24.763604, lng: 67.069220, accuracy:5.000000
lat: 24.763550, lng: 67.069274, accuracy:5.000000
lat: 24.763486, lng: 67.069332, accuracy:5.000000
lat: 24.763426, lng: 67.069397, accuracy:5.000000
lat: 24.763357, lng: 67.069456, accuracy:5.000000
lat: 24.763287, lng: 67.069526, accuracy:5.000000
lat: 24.763215, lng: 67.069603, accuracy:5.000000
lat: 24.763138, lng: 67.069680, accuracy:5.000000
lat: 24.763060, lng: 67.069760, accuracy:5.000000
lat: 24.762985, lng: 67.069848, accuracy:5.000000
lat: 24.762899, lng: 67.069928, accuracy:5.000000
lat: 24.762818, lng: 67.070016, accuracy:5.000000
lat: 24.762738, lng: 67.070103, accuracy:5.000000
lat: 24.762655, lng: 67.070186, accuracy:5.000000
lat: 24.762573, lng: 67.070281, accuracy:5.000000
lat: 24.762487, lng: 67.070377, accuracy:5.000000
lat: 24.762399, lng: 67.070462, accuracy:5.000000
lat: 24.762310, lng: 67.070558, accuracy:5.000000
lat: 24.762220, lng: 67.070651, accuracy:5.000000
lat: 24.762137, lng: 67.070746, accuracy:5.000000
lat: 24.762053, lng: 67.070839, accuracy:5.000000
lat: 24.761970, lng: 67.070922, accuracy:5.000000
lat: 24.761891, lng: 67.071011, accuracy:5.000000
lat: 24.761814, lng: 67.071090, accuracy:5.000000
lat: 24.761763, lng: 67.071161, accuracy:5.000000
lat: 24.761702, lng: 67.071229, accuracy:5.000000
lat: 24.761657, lng: 67.071280, accuracy:5.000000
lat: 24.761611, lng: 67.071328, accuracy:5.000000
lat: 24.761584, lng: 67.071358, accuracy:5.000000
lat: 24.761556, lng: 67.071385, accuracy:5.000000
lat: 24.761536, lng: 67.071400, accuracy:5.000000
lat: 24.761527, lng: 67.071409, accuracy:5.000000
lat: 24.761520, lng: 67.071421, accuracy:5.000000
lat: 24.761490, lng: 67.071440, accuracy:5.000000
lat: 24.761449, lng: 67.071472, accuracy:5.000000
lat: 24.761406, lng: 67.071509, accuracy:5.000000
lat: 24.761376, lng: 67.071546, accuracy:5.000000
lat: 24.761323, lng: 67.071590, accuracy:5.000000
lat: 24.761278, lng: 67.071628, accuracy:5.000000
lat: 24.761218, lng: 67.071666, accuracy:5.000000
lat: 24.761162, lng: 67.071703, accuracy:5.000000
lat: 24.761093, lng: 67.071734, accuracy:5.000000
lat: 24.761032, lng: 67.071769, accuracy:5.000000
lat: 24.760953, lng: 67.071807, accuracy:5.000000
lat: 24.760854, lng: 67.071836, accuracy:5.000000
lat: 24.760766, lng: 67.071862, accuracy:5.000000
lat: 24.760673, lng: 67.071887, accuracy:5.000000
lat: 24.760580, lng: 67.071924, accuracy:5.000000
lat: 24.760478, lng: 67.071964, accuracy:5.000000
lat: 24.760378, lng: 67.071994, accuracy:5.000000
lat: 24.760268, lng: 67.072023, accuracy:5.000000
lat: 24.760169, lng: 67.072060, accuracy:5.000000
lat: 24.760077, lng: 67.072071, accuracy:5.000000
lat: 24.759966, lng: 67.072113, accuracy:5.000000
lat: 24.759855, lng: 67.072150, accuracy:5.000000
lat: 24.759734, lng: 67.072184, accuracy:5.000000
lat: 24.759620, lng: 67.072223, accuracy:5.000000
lat: 24.759501, lng: 67.072255, accuracy:5.000000
lat: 24.759366, lng: 67.072287, accuracy:5.000000
lat: 24.759241, lng: 67.072320, accuracy:5.000000
lat: 24.759119, lng: 67.072354, accuracy:5.000000
lat: 24.758990, lng: 67.072377, accuracy:5.000000
lat: 24.758865, lng: 67.072422, accuracy:5.000000
lat: 24.758741, lng: 67.072457, accuracy:5.000000
lat: 24.758616, lng: 67.072499, accuracy:5.000000
lat: 24.758474, lng: 67.072532, accuracy:5.000000
lat: 24.758338, lng: 67.072571, accuracy:5.000000
lat: 24.758203, lng: 67.072610, accuracy:5.000000
lat: 24.758061, lng: 67.072657, accuracy:5.000000
lat: 24.757921, lng: 67.072698, accuracy:5.000000
lat: 24.757791, lng: 67.072737, accuracy:5.000000
lat: 24.757651, lng: 67.072772, accuracy:5.000000
lat: 24.757521, lng: 67.072810, accuracy:5.000000
lat: 24.757389, lng: 67.072846, accuracy:5.000000
lat: 24.757261, lng: 67.072882, accuracy:5.000000
lat: 24.757136, lng: 67.072927, accuracy:5.000000
lat: 24.757045, lng: 67.072961, accuracy:5.000000
lat: 24.756953, lng: 67.072988, accuracy:5.000000
lat: 24.756879, lng: 67.073006, accuracy:5.000000
lat: 24.756826, lng: 67.073008, accuracy:5.000000
lat: 24.756789, lng: 67.073002, accuracy:5.000000
lat: 24.756768, lng: 67.072979, accuracy:5.000000
lat: 24.756764, lng: 67.072945, accuracy:5.000000
lat: 24.756770, lng: 67.072918, accuracy:5.000000
lat: 24.756793, lng: 67.072896, accuracy:5.000000
lat: 24.756829, lng: 67.072889, accuracy:5.000000
lat: 24.756868, lng: 67.072883, accuracy:5.000000
lat: 24.756911, lng: 67.072862, accuracy:5.000000
lat: 24.756975, lng: 67.072840, accuracy:5.000000
lat: 24.757037, lng: 67.072828, accuracy:5.000000
lat: 24.757110, lng: 67.072803, accuracy:5.000000
lat: 24.757169, lng: 67.072784, accuracy:5.000000
lat: 24.757249, lng: 67.072761, accuracy:5.000000
lat: 24.757327, lng: 67.072740, accuracy:5.000000
lat: 24.757388, lng: 67.072720, accuracy:5.000000
lat: 24.757438, lng: 67.072693, accuracy:5.000000
lat: 24.757476, lng: 67.072675, accuracy:5.000000
lat: 24.757494, lng: 67.072655, accuracy:5.000000
lat: 24.757494, lng: 67.072637, accuracy:5.000000
lat: 24.757519, lng: 67.072614, accuracy:5.000000
lat: 24.757549, lng: 67.072595, accuracy:5.000000
lat: 24.757597, lng: 67.072582, accuracy:5.000000
lat: 24.757649, lng: 67.072552, accuracy:5.000000
lat: 24.757703, lng: 67.072539, accuracy:5.000000
lat: 24.757756, lng: 67.072518, accuracy:5.000000
lat: 24.757828, lng: 67.072503, accuracy:5.000000
lat: 24.757895, lng: 67.072489, accuracy:5.000000
lat: 24.757977, lng: 67.072469, accuracy:5.000000
lat: 24.758068, lng: 67.072447, accuracy:5.000000
lat: 24.758166, lng: 67.072410, accuracy:5.000000
lat: 24.758259, lng: 67.072386, accuracy:5.000000
lat: 24.758368, lng: 67.072355, accuracy:5.000000
lat: 24.758464, lng: 67.072313, accuracy:5.000000
lat: 24.758564, lng: 67.072285, accuracy:5.000000
lat: 24.758663, lng: 67.072253, accuracy:5.000000
lat: 24.758762, lng: 67.072224, accuracy:5.000000
lat: 24.758869, lng: 67.072197, accuracy:5.000000
lat: 24.758970, lng: 67.072163, accuracy:5.000000
lat: 24.759067, lng: 67.072137, accuracy:5.000000
lat: 24.759165, lng: 67.072112, accuracy:5.000000
lat: 24.759259, lng: 67.072078, accuracy:5.000000
lat: 24.759345, lng: 67.072057, accuracy:5.000000
lat: 24.759437, lng: 67.072026, accuracy:5.000000
lat: 24.759528, lng: 67.071999, accuracy:5.000000
lat: 24.759631, lng: 67.071968, accuracy:5.000000
lat: 24.759718, lng: 67.071942, accuracy:5.000000
lat: 24.759807, lng: 67.071926, accuracy:5.000000
lat: 24.759904, lng: 67.071898, accuracy:5.000000
lat: 24.760000, lng: 67.071868, accuracy:5.000000
lat: 24.760097, lng: 67.071840, accuracy:5.000000
lat: 24.760175, lng: 67.071799, accuracy:5.000000
lat: 24.760260, lng: 67.071764, accuracy:5.000000
lat: 24.760344, lng: 67.071747, accuracy:5.000000
lat: 24.760424, lng: 67.071730, accuracy:5.000000
lat: 24.760509, lng: 67.071696, accuracy:5.000000
lat: 24.760595, lng: 67.071669, accuracy:5.000000
lat: 24.760679, lng: 67.071640, accuracy:5.000000
lat: 24.760752, lng: 67.071617, accuracy:5.000000
lat: 24.760835, lng: 67.071608, accuracy:5.000000
lat: 24.760919, lng: 67.071576, accuracy:5.000000
lat: 24.760987, lng: 67.071547, accuracy:5.000000
lat: 24.761019, lng: 67.071526, accuracy:5.000000
lat: 24.761058, lng: 67.071505, accuracy:5.000000
lat: 24.761075, lng: 67.071495, accuracy:5.000000
lat: 24.761091, lng: 67.071489, accuracy:5.000000
lat: 24.761091, lng: 67.071489, accuracy:5.000000
lat: 24.761091, lng: 67.071489, accuracy:5.000000
lat: 24.761091, lng: 67.071489, accuracy:5.000000
lat: 24.761091, lng: 67.071489, accuracy:5.000000
lat: 24.761106, lng: 67.071480, accuracy:5.000000
lat: 24.761117, lng: 67.071466, accuracy:5.000000
lat: 24.761131, lng: 67.071451, accuracy:5.000000
lat: 24.761152, lng: 67.071435, accuracy:5.000000
lat: 24.761170, lng: 67.071429, accuracy:5.000000
lat: 24.761184, lng: 67.071425, accuracy:5.000000
lat: 24.761197, lng: 67.071424, accuracy:5.000000
lat: 24.761211, lng: 67.071426, accuracy:5.000000
lat: 24.761222, lng: 67.071430, accuracy:5.000000
lat: 24.761227, lng: 67.071436, accuracy:5.000000
lat: 24.761231, lng: 67.071440, accuracy:5.000000
lat: 24.761236, lng: 67.071446, accuracy:5.000000
lat: 24.761246, lng: 67.071454, accuracy:5.000000
lat: 24.761264, lng: 67.071462, accuracy:5.000000
lat: 24.761293, lng: 67.071464, accuracy:5.000000
lat: 24.761330, lng: 67.071453, accuracy:5.000000
lat: 24.761385, lng: 67.071394, accuracy:5.000000
lat: 24.761423, lng: 67.071355, accuracy:5.000000
lat: 24.761469, lng: 67.071316, accuracy:5.000000
lat: 24.761514, lng: 67.071267, accuracy:5.000000
lat: 24.761571, lng: 67.071212, accuracy:5.000000
lat: 24.761632, lng: 67.071148, accuracy:5.000000
lat: 24.761694, lng: 67.071083, accuracy:5.000000
lat: 24.761761, lng: 67.071009, accuracy:5.000000
lat: 24.761830, lng: 67.070931, accuracy:5.000000
lat: 24.761899, lng: 67.070858, accuracy:5.000000
lat: 24.761970, lng: 67.070781, accuracy:5.000000
lat: 24.762044, lng: 67.070700, accuracy:5.000000
lat: 24.762123, lng: 67.070617, accuracy:5.000000
lat: 24.762202, lng: 67.070529, accuracy:5.000000
lat: 24.762290, lng: 67.070441, accuracy:5.000000
lat: 24.762378, lng: 67.070352, accuracy:5.000000
lat: 24.762465, lng: 67.070260, accuracy:5.000000
lat: 24.762556, lng: 67.070162, accuracy:5.000000
lat: 24.762648, lng: 67.070065, accuracy:5.000000
lat: 24.762747, lng: 67.069966, accuracy:5.000000
lat: 24.762843, lng: 67.069864, accuracy:5.000000
lat: 24.762941, lng: 67.069762, accuracy:5.000000
lat: 24.763039, lng: 67.069657, accuracy:5.000000
lat: 24.763142, lng: 67.069550, accuracy:5.000000
lat: 24.763239, lng: 67.069443, accuracy:5.000000
lat: 24.763342, lng: 67.069335, accuracy:5.000000
lat: 24.763447, lng: 67.069224, accuracy:5.000000
lat: 24.763547, lng: 67.069120, accuracy:5.000000
lat: 24.763638, lng: 67.069019, accuracy:5.000000
lat: 24.763710, lng: 67.068935, accuracy:5.000000
lat: 24.763772, lng: 67.068862, accuracy:5.000000
lat: 24.763823, lng: 67.068809, accuracy:5.000000
lat: 24.763859, lng: 67.068757, accuracy:5.000000
lat: 24.763884, lng: 67.068723, accuracy:5.000000
lat: 24.763907, lng: 67.068708, accuracy:5.000000
lat: 24.763921, lng: 67.068691, accuracy:5.000000
lat: 24.763931, lng: 67.068686, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763945, lng: 67.068696, accuracy:5.000000
lat: 24.763952, lng: 67.068686, accuracy:5.000000
lat: 24.763952, lng: 67.068686, accuracy:5.000000
lat: 24.763963, lng: 67.068685, accuracy:5.000000
lat: 24.763968, lng: 67.068687, accuracy:5.000000
lat: 24.763971, lng: 67.068688, accuracy:5.000000
lat: 24.763972, lng: 67.068690, accuracy:5.000000
lat: 24.763972, lng: 67.068691, accuracy:5.000000
lat: 24.763970, lng: 67.068691, accuracy:5.000000
lat: 24.763965, lng: 67.068693, accuracy:5.000000
lat: 24.763958, lng: 67.068697, accuracy:5.000000
lat: 24.763948, lng: 67.068703, accuracy:5.000000
lat: 24.763935, lng: 67.068713, accuracy:5.000000
lat: 24.763916, lng: 67.068727, accuracy:5.000000
lat: 24.763895, lng: 67.068744, accuracy:5.000000
lat: 24.763873, lng: 67.068763, accuracy:5.000000
lat: 24.763850, lng: 67.068782, accuracy:5.000000
lat: 24.763829, lng: 67.068802, accuracy:5.000000
lat: 24.763809, lng: 67.068822, accuracy:5.000000
lat: 24.763789, lng: 67.068842, accuracy:5.000000
lat: 24.763769, lng: 67.068860, accuracy:5.000000
lat: 24.763749, lng: 67.068877, accuracy:5.000000
lat: 24.763732, lng: 67.068893, accuracy:5.000000
lat: 24.763715, lng: 67.068907, accuracy:5.000000
lat: 24.763719, lng: 67.066904, accuracy:5.000000
lat: 24.763744, lng: 67.066885, accuracy:5.000000
lat: 24.763777, lng: 67.066872, accuracy:5.000000
lat: 24.763808, lng: 67.066876, accuracy:5.000000
lat: 24.763837, lng: 67.066896, accuracy:5.000000
lat: 24.763855, lng: 67.066929, accuracy:5.000000
lat: 24.763864, lng: 67.066961, accuracy:5.000000
lat: 24.763868, lng: 67.066984, accuracy:5.000000
lat: 24.763869, lng: 67.067002, accuracy:5.000000
lat: 24.763864, lng: 67.067022, accuracy:5.000000
lat: 24.763851, lng: 67.067044, accuracy:5.000000
lat: 24.763830, lng: 67.067061, accuracy:5.000000
lat: 24.763800, lng: 67.067071, accuracy:5.000000
lat: 24.763764, lng: 67.067074, accuracy:5.000000
lat: 24.763725, lng: 67.067076, accuracy:5.000000
lat: 24.763661, lng: 67.067099, accuracy:5.000000
lat: 24.763621, lng: 67.067134, accuracy:5.000000
lat: 24.763568, lng: 67.067179, accuracy:5.000000
lat: 24.763514, lng: 67.067231, accuracy:5.000000
lat: 24.763455, lng: 67.067280, accuracy:5.000000
lat: 24.763402, lng: 67.067326, accuracy:5.000000
lat: 24.763338, lng: 67.067377, accuracy:5.000000
lat: 24.763275, lng: 67.067426, accuracy:5.000000
lat: 24.763219, lng: 67.067476, accuracy:5.000000
lat: 24.763168, lng: 67.067530, accuracy:5.000000
lat: 24.763117, lng: 67.067579, accuracy:5.000000
lat: 24.763077, lng: 67.067623, accuracy:5.000000
lat: 24.763036, lng: 67.067658, accuracy:5.000000
lat: 24.763026, lng: 67.067696, accuracy:5.000000
lat: 24.762999, lng: 67.067712, accuracy:5.000000
lat: 24.762989, lng: 67.067723, accuracy:5.000000
lat: 24.762976, lng: 67.067739, accuracy:5.000000
lat: 24.762958, lng: 67.067761, accuracy:5.000000
lat: 24.762952, lng: 67.067775, accuracy:5.000000
lat: 24.762941, lng: 67.067791, accuracy:5.000000
lat: 24.762937, lng: 67.067786, accuracy:5.000000
lat: 24.762919, lng: 67.067799, accuracy:5.000000
lat: 24.762892, lng: 67.067806, accuracy:5.000000
lat: 24.762857, lng: 67.067803, accuracy:5.000000
lat: 24.762818, lng: 67.067793, accuracy:5.000000
lat: 24.762774, lng: 67.067768, accuracy:5.000000
lat: 24.762730, lng: 67.067729, accuracy:5.000000
lat: 24.762683, lng: 67.067674, accuracy:5.000000
lat: 24.762622, lng: 67.067622, accuracy:5.000000
lat: 24.762566, lng: 67.067558, accuracy:5.000000
lat: 24.762513, lng: 67.067485, accuracy:5.000000
lat: 24.762460, lng: 67.067418, accuracy:5.000000
lat: 24.762416, lng: 67.067368, accuracy:5.000000
lat: 24.762390, lng: 67.067340, accuracy:5.000000
lat: 24.762370, lng: 67.067325, accuracy:5.000000
lat: 24.762357, lng: 67.067317, accuracy:5.000000
lat: 24.762356, lng: 67.067316, accuracy:5.000000
lat: 24.762356, lng: 67.067316, accuracy:5.000000
lat: 24.762356, lng: 67.067316, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762376, lng: 67.067323, accuracy:5.000000
lat: 24.762362, lng: 67.067325, accuracy:5.000000
lat: 24.762362, lng: 67.067325, accuracy:5.000000
lat: 24.762362, lng: 67.067325, accuracy:5.000000
lat: 24.762362, lng: 67.067325, accuracy:5.000000
lat: 24.762362, lng: 67.067325, accuracy:5.000000
lat: 24.762360, lng: 67.067319, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762356, lng: 67.067315, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
lat: 24.762363, lng: 67.067310, accuracy:5.000000
